room_num,ec:8c:a2:f2:7a:b8,fa:8f:ca:54:a2:6d,74:3e:2b:7d:04:d8,74:3e:2b:7d:79:b8,74:3e:2b:be:1f:e8,74:3e:2b:be:1f:e2,74:3e:2b:3d:6d:48,14:2d:27:37:99:60,74:3e:2b:be:9d:68,74:3e:2b:3e:9d:68,74:3e:2b:7e:9d:68,74:3e:2b:be:9d:62,74:3e:2b:7e:88:28,74:3e:2b:be:9c:d2,74:3e:2b:be:9c:d8,74:3e:2b:7e:9c:d8,74:3e:2b:3e:9c:d8,74:3e:2b:be:88:22,74:3e:2b:be:88:28,74:3e:2b:3e:88:28,66:eb:8c:0b:20:6e,74:3e:2b:7d:86:b8,74:3e:2b:bd:7e:18,74:3e:2b:bc:d4:22,74:3e:2b:7c:d4:28,74:3e:2b:3c:d4:28,fa:8f:ca:76:7d:4c,30:46:9a:fb:c5:a1,74:3e:2b:be:c7:18,40:a8:f0:6b:41:44,74:3e:2b:7c:d2:d8,74:3e:2b:3c:d2:d8,fa:8f:ca:52:95:af,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,ec:8c:a2:b2:7a:bc,ec:8c:a2:f2:7a:bc,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:7e:9d:6c,74:3e:2b:3e:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:bd:04:dc,74:3e:2b:3d:04:dc,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:bd:6d:4c,74:3e:2b:7e:9c:dc,de:9f:db:91:0e:dd,74:3e:2b:bd:6f:88,74:3e:2b:7d:6f:88,74:3e:2b:3d:6f:88,74:3e:2b:7e:1f:e8,74:3e:2b:3e:1f:e8,74:3e:2b:bc:d2:dc,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,74:3e:2b:7c:b6:88,74:3e:2b:3c:b6:88,74:3e:2b:bd:85:a2,74:3e:2b:bd:6d:42,74:3e:2b:bc:d2:d2,74:3e:2b:7d:04:dc,74:3e:2b:bd:86:b2,74:3e:2b:3d:86:b8,74:3e:2b:be:c7:12,74:3e:2b:7e:c7:18,74:3e:2b:3e:c7:18,74:3e:2b:fe:1f:ec,74:3e:2b:7c:fb:78,74:3e:2b:3d:85:a8,74:3e:2b:bc:fb:7c,74:3e:2b:3d:7e:18,74:3e:2b:7d:6d:48,f8:f5:32:28:2d:c0,74:3e:2b:7c:fb:7c,74:3e:2b:bd:79:b2,3c:17:10:94:eb:8e,74:3e:2b:bd:7e:12,74:3e:2b:7d:7e:18,74:3e:2b:be:a3:38,74:3e:2b:bd:6f:82,74:3e:2b:bc:b6:82,b8:ee:0e:d6:53:72,74:3e:2b:3d:79:b8,74:3e:2b:3c:fb:78,32:cd:a7:fc:3b:2b,ec:8c:a2:b2:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:bd:6e:62,74:3e:2b:7d:6e:68,74:3e:2b:3d:6e:68,2c:30:33:f8:b8:b9,74:3e:2b:bd:04:d2,74:3e:2b:3d:04:d8,74:3e:2b:7c:d2:dc,a8:9a:93:8a:84:7e,74:3e:2b:3c:d2:dc,b4:2a:0e:10:47:0a,78:29:ed:19:cb:ef,74:3e:2b:bd:6e:68,58:20:b1:3c:74:1f,b4:2a:0e:c7:0f:ae,74:3e:2b:bc:fb:72,ec:8c:a2:72:7a:b8,c8:3a:35:90:b2:11,10:86:8c:18:48:e8,78:29:ed:4c:b2:51,2c:30:33:ff:a5:f9,74:3e:2b:be:a3:32,a0:8c:fd:6c:7d:10,58:90:43:45:2b:e4,74:3e:2b:3e:a3:38,30:46:9a:fb:c5:a3,74:3e:2b:be:c7:58,e6:f5:32:28:2d:c3,74:3e:2b:bc:b6:8c,74:3e:2b:be:c7:52,1c:b0:44:cd:a2:48,74:3e:2b:7e:c7:58,ae:63:be:86:5c:03,a0:64:8f:f7:d1:1d,74:3e:2b:7c:d5:08,40:49:0f:c3:fa:7b,74:3e:2b:3e:c7:58,74:3e:2b:fe:88:2c,74:3e:2b:7e:a3:38,74:3e:2b:fe:c7:5c,74:3e:2b:be:c7:5c,74:3e:2b:3c:b6:8c,74:3e:2b:7d:6a:e8,74:3e:2b:7c:b6:8c,74:3e:2b:7e:c7:5c,74:3e:2b:3e:c7:5c,74:3e:2b:7e:88:2c,74:3e:2b:be:88:2c,74:3e:2b:7d:05:58,74:3e:2b:3e:88:2c
2,58,0,0,102,32,32,52,24,66,70,72,68,0,132,136,134,132,26,0,0,48,48,58,50,48,50,72,52,78,70,44,46,50,0,0,44,44,72,72,72,70,42,44,32,30,30,46,44,44,44,84,84,82,0,0,48,48,46,46,128,128,130,48,130,22,30,32,32,28,30,0,0,0,38,38,28,28,54,58,46,0,46,46,78,78,80,0,58,62,0,64,50,0,0,100,0,64,70,0,0,0,0,102,64,46,70,70,32,32,30,24,0,36,0,0,0,0,0,34,0,28,64,70,0,0,0,0,0,0,0,24,34,0,0,0,0,22,22,24,20,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2,58,0,0,104,32,32,52,24,62,70,68,68,0,132,136,134,132,26,0,0,52,48,64,50,34,50,74,56,78,72,44,46,50,46,46,46,46,66,66,68,66,48,46,0,0,0,44,44,44,44,84,84,84,0,0,44,44,42,0,0,0,0,46,130,22,34,32,32,28,30,26,0,0,38,36,28,28,56,58,46,0,46,46,78,78,80,0,62,56,38,64,50,0,38,102,0,72,72,0,32,0,0,102,62,46,70,70,32,32,30,24,0,36,26,0,24,0,0,34,0,28,62,70,0,0,0,0,0,0,0,24,38,0,0,0,0,22,22,26,20,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2,58,0,0,104,32,32,52,24,62,70,68,68,0,132,136,134,132,26,0,0,50,48,64,50,34,50,50,56,78,70,42,42,50,0,0,42,42,70,68,72,68,42,42,0,0,0,50,52,50,50,84,84,84,0,0,0,0,0,0,0,0,0,0,130,28,32,32,32,28,30,0,0,0,38,38,26,28,56,58,42,0,46,46,78,78,80,0,68,56,38,68,50,0,38,102,0,72,68,0,32,28,0,102,62,46,70,70,32,32,30,24,0,36,0,0,0,0,0,34,0,28,64,70,0,0,0,0,0,0,0,24,36,0,0,0,0,22,22,26,20,0,20,0,0,24,22,0,0,0,0,0,0,0,0,0,0
2,38,0,0,102,32,32,52,24,60,66,68,68,0,132,136,134,132,26,0,0,50,52,70,50,34,50,70,58,78,68,42,42,50,46,44,44,42,64,66,68,66,40,40,0,0,0,40,42,42,42,82,82,82,0,0,0,0,0,0,0,0,0,44,130,28,32,30,32,28,30,24,30,28,38,38,26,28,62,58,42,0,46,46,78,78,80,0,62,60,0,72,50,0,0,102,0,72,72,28,32,28,0,100,58,46,70,70,32,32,30,24,0,36,0,0,24,0,0,34,0,28,60,70,0,0,0,0,0,0,0,24,38,0,0,0,0,22,22,28,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,0,0,104,28,32,52,24,52,72,74,72,0,132,140,134,132,26,0,0,52,52,70,50,34,50,74,58,78,68,42,42,50,0,0,40,40,68,68,68,66,42,42,34,32,34,46,46,46,46,82,82,82,0,0,0,0,0,0,0,0,0,0,130,28,32,30,32,28,30,0,0,0,40,38,26,28,62,58,42,0,46,46,78,78,80,0,62,60,36,72,50,16,38,98,0,72,72,28,32,28,18,100,58,46,70,70,32,32,30,24,0,36,0,0,0,0,0,34,0,28,60,70,0,0,0,0,0,0,0,24,38,0,0,0,0,22,22,28,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,0,0,102,28,32,58,24,60,72,72,72,0,132,50,134,132,26,0,0,50,52,68,50,34,50,70,66,78,64,44,42,50,44,0,42,42,66,66,66,66,44,42,0,0,0,46,46,46,46,82,82,82,0,0,44,42,40,42,130,130,130,0,130,28,32,30,32,28,30,0,0,0,38,38,26,28,62,56,42,0,46,46,80,82,82,0,58,60,36,66,56,16,0,100,0,66,68,28,32,28,18,100,56,46,70,70,32,32,30,24,0,36,0,0,0,0,0,34,0,28,56,70,0,0,0,0,0,0,0,24,34,0,0,0,0,22,22,28,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,0,102,28,32,58,24,66,72,72,72,28,132,138,134,132,26,0,28,52,40,46,50,34,50,72,34,78,70,44,42,50,42,42,42,42,70,68,68,66,42,42,0,0,0,44,42,44,42,84,84,84,0,0,44,0,0,0,0,0,0,46,130,28,32,30,32,28,30,0,0,0,38,38,26,28,62,56,42,0,40,40,80,82,82,0,42,60,34,58,56,16,32,98,0,58,58,28,32,28,24,98,56,46,70,70,32,32,30,24,0,36,0,0,0,0,0,34,0,28,56,70,0,0,0,0,0,0,0,24,36,0,0,0,0,22,22,28,20,0,20,0,0,26,0,24,0,0,0,0,0,0,0,0,0
2,38,26,0,104,28,32,58,0,54,72,72,72,28,132,138,134,132,26,0,28,54,40,46,50,34,50,74,60,78,68,44,42,50,0,0,48,48,72,70,72,70,48,48,24,24,26,46,46,48,48,84,84,84,0,0,42,42,42,42,130,130,130,0,130,28,32,30,32,28,30,0,0,0,38,38,26,30,62,56,42,0,40,40,80,82,82,0,62,60,0,58,56,16,0,100,0,58,58,28,32,32,24,100,58,46,70,70,32,32,30,24,0,36,0,0,0,0,0,34,0,28,58,70,0,0,0,0,0,0,0,24,34,0,0,26,0,22,22,28,20,0,20,0,0,26,24,0,0,0,0,0,0,0,0,0,0
2,38,26,36,102,32,28,58,0,64,72,72,72,28,132,138,134,132,26,0,28,54,46,68,50,34,50,74,60,78,52,44,42,50,42,42,46,46,72,70,72,70,46,46,0,0,0,44,44,44,44,82,82,82,0,0,38,38,38,40,0,0,0,42,130,22,28,32,32,28,30,0,0,0,36,38,26,30,56,56,42,0,40,40,80,82,82,0,56,56,0,62,56,16,0,100,0,62,64,28,32,32,24,100,58,46,0,0,32,32,30,24,0,36,0,0,0,0,0,34,0,28,58,0,20,0,0,0,0,0,0,24,36,0,0,0,0,22,0,28,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,36,100,32,28,58,0,64,72,72,72,28,132,138,134,132,26,0,28,48,46,72,50,34,50,80,60,78,64,44,42,50,0,0,46,42,72,72,72,72,42,42,22,22,24,48,46,48,46,82,82,84,0,0,0,0,0,0,130,130,130,0,130,30,28,32,32,28,30,0,0,0,38,38,28,28,56,56,40,0,40,40,80,82,82,0,48,56,40,72,56,18,34,98,0,72,72,28,32,28,24,98,48,46,0,0,32,32,30,24,0,0,0,0,0,0,0,34,0,28,48,0,20,0,0,0,0,0,0,24,36,0,0,0,0,18,0,28,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,30,104,30,32,58,0,72,74,72,68,28,132,138,0,0,26,0,28,52,46,64,50,34,50,80,64,78,74,44,42,50,42,44,46,46,66,66,66,66,46,48,0,0,0,44,44,44,44,80,80,80,0,0,0,38,38,40,0,0,0,42,130,30,28,32,32,30,30,0,0,0,36,36,28,28,60,56,40,0,40,40,80,82,82,0,48,60,0,62,56,18,0,98,0,72,60,28,32,28,24,98,48,46,0,0,32,32,30,24,28,30,0,0,0,0,0,34,0,28,48,0,20,0,0,0,0,0,0,24,38,0,0,0,0,18,0,26,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,30,104,34,32,58,0,72,74,72,68,28,132,136,0,0,26,0,28,50,60,64,50,34,50,74,64,78,70,44,42,50,42,44,52,48,68,70,70,68,48,48,0,0,0,44,44,44,46,82,82,82,0,0,42,0,0,0,0,0,0,42,130,30,28,32,32,30,30,0,0,0,40,40,28,28,60,56,40,0,40,40,80,82,82,0,58,60,30,62,56,20,28,98,0,72,60,28,32,28,24,96,48,46,0,0,32,32,30,24,28,30,0,0,0,0,0,34,0,28,48,0,20,0,0,0,0,0,0,24,36,34,0,24,0,18,0,26,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,30,104,34,32,56,0,66,70,72,72,28,132,136,0,0,26,0,28,50,60,68,50,48,48,74,64,76,72,44,42,50,44,0,40,42,66,68,66,66,42,42,0,0,0,46,46,46,46,82,82,82,0,0,42,42,42,42,130,130,130,46,130,36,28,32,32,30,30,0,0,0,36,36,28,28,60,60,40,0,40,40,78,76,78,0,58,60,28,64,56,20,28,100,0,60,64,28,32,28,24,100,56,46,0,0,32,32,30,24,28,30,0,0,0,0,0,34,0,28,46,0,20,0,0,0,0,0,0,24,38,34,0,0,0,18,0,26,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,30,102,34,32,56,0,66,70,72,72,28,132,140,0,0,26,0,30,54,60,48,50,48,48,52,64,76,70,44,42,50,48,44,46,46,66,68,66,66,46,46,0,0,0,46,46,46,46,80,80,80,0,0,0,0,0,0,0,0,0,46,130,30,28,32,32,30,30,22,32,30,38,38,28,28,56,60,40,0,40,40,78,76,78,0,60,60,32,58,56,20,32,100,0,58,58,28,32,28,24,96,54,46,0,0,32,32,30,24,28,30,0,18,22,0,0,34,0,28,54,0,20,0,0,0,0,0,0,24,38,34,0,0,0,18,0,26,20,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,30,106,34,32,56,0,66,72,72,72,28,132,136,132,132,26,0,30,50,60,48,50,48,48,74,60,76,70,36,44,50,0,0,44,44,64,64,66,64,44,44,24,24,0,50,50,48,50,80,80,80,0,0,40,40,42,42,128,128,128,44,128,38,28,32,32,30,30,0,0,0,36,36,30,26,62,60,40,0,40,40,78,76,78,0,46,62,28,60,56,20,0,102,0,58,60,28,32,28,24,102,46,46,0,0,0,0,0,0,28,30,0,18,0,0,0,34,0,28,46,0,20,0,0,0,0,0,0,24,34,28,0,0,28,18,28,26,20,0,20,28,20,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,32,106,32,32,56,0,66,72,72,72,28,132,138,132,132,0,0,30,16,48,68,50,48,48,74,62,72,72,42,44,50,0,0,46,48,62,64,66,66,46,46,0,0,0,46,46,44,46,78,78,80,0,0,38,38,38,38,130,130,130,0,130,38,28,30,0,28,30,0,0,0,38,40,30,26,62,60,40,0,40,40,78,76,78,0,46,60,0,66,56,20,0,102,0,62,66,28,32,28,24,102,46,46,0,0,0,0,0,0,30,30,0,18,0,0,0,34,0,28,46,0,20,0,0,0,0,0,0,24,36,28,0,0,28,18,28,26,20,0,20,28,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,26,32,94,32,32,56,0,64,72,72,68,28,134,136,132,134,0,0,30,38,48,50,50,50,48,76,62,78,72,42,44,0,0,0,42,42,68,68,70,70,42,44,20,22,22,40,40,38,38,80,80,78,0,0,42,42,42,0,128,128,130,46,130,38,28,30,0,28,30,0,0,0,36,36,30,26,62,60,40,0,40,40,78,76,78,0,56,60,30,66,56,20,32,102,0,62,66,28,32,28,24,102,54,0,0,0,0,0,0,0,30,30,0,18,0,0,0,34,0,0,52,0,20,0,0,0,0,0,0,24,36,28,0,0,28,18,28,26,20,0,0,28,0,26,22,0,0,0,0,0,0,0,0,0,0
2,38,26,32,102,34,34,56,0,60,72,72,68,28,134,58,132,134,0,0,30,58,46,62,50,50,48,74,58,76,68,48,44,0,42,42,46,46,68,68,68,66,46,46,0,0,0,48,48,50,50,80,78,80,0,0,40,40,40,42,0,0,0,42,130,34,34,30,0,28,32,0,0,0,38,38,30,26,58,60,40,0,40,40,78,76,78,0,60,60,0,56,56,20,0,102,0,62,60,28,0,28,24,100,56,0,0,0,0,0,0,0,28,30,0,18,0,0,0,34,0,0,56,0,20,0,0,0,0,24,0,24,34,28,0,0,28,18,28,26,20,0,0,28,0,26,0,0,0,0,0,0,0,0,0,0,0
2,38,22,32,106,34,34,56,0,60,72,72,68,28,134,58,132,134,0,0,30,54,50,64,50,50,48,78,60,76,74,48,44,0,42,42,52,50,64,64,64,64,52,52,0,0,0,50,50,50,50,82,82,82,0,0,42,0,0,0,0,0,0,44,130,34,34,30,0,28,32,0,0,0,38,38,30,26,58,60,40,0,48,40,78,76,78,0,56,60,32,56,56,20,30,102,0,60,60,28,0,28,24,100,56,0,0,0,0,0,0,0,28,30,0,18,0,0,0,34,0,0,56,0,20,0,0,0,0,24,0,24,36,28,0,26,28,18,28,26,20,0,0,28,0,26,26,0,0,0,0,0,0,0,0,0,0
2,60,22,32,104,34,34,56,0,64,72,72,68,28,134,140,132,134,0,0,30,50,50,64,50,50,48,76,64,76,56,46,42,0,48,46,46,46,66,66,66,66,46,46,20,24,26,46,46,46,48,80,80,82,0,0,40,38,38,40,130,130,130,48,130,34,34,30,0,28,32,0,0,0,38,38,30,26,58,58,40,0,48,40,70,72,72,0,56,60,30,56,56,20,32,100,0,60,60,28,0,28,24,100,54,0,68,66,0,0,0,0,28,30,0,18,0,0,0,34,0,0,54,68,20,0,0,0,0,24,0,24,34,28,0,24,28,18,28,26,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,64,22,32,94,26,30,60,0,58,72,72,68,28,134,140,132,134,0,26,30,42,50,64,50,48,48,74,52,76,70,46,42,0,44,44,54,52,66,64,66,66,52,52,0,0,0,42,42,44,44,80,80,80,0,0,40,40,38,40,0,0,0,44,130,34,26,32,0,32,30,22,30,32,38,40,30,26,58,60,40,0,48,40,70,72,72,0,58,60,30,56,58,20,0,94,0,60,60,28,0,28,24,94,54,0,68,66,0,0,0,0,28,30,0,18,0,0,0,34,0,0,54,68,28,0,0,0,0,20,0,24,32,28,0,0,28,18,28,26,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,64,26,32,106,26,30,60,24,58,72,72,68,28,134,140,132,134,0,26,30,54,48,66,50,48,48,66,52,76,78,46,42,0,0,0,48,48,64,62,62,62,48,48,26,28,26,46,48,48,46,80,82,80,0,0,46,0,0,0,130,130,130,48,130,26,26,32,0,32,30,0,0,0,38,38,30,28,58,60,40,0,48,46,70,72,72,0,60,60,30,60,58,20,32,100,0,60,24,28,0,28,24,100,54,46,68,66,0,0,0,0,28,30,0,18,0,0,0,34,0,0,44,68,28,0,0,0,0,20,0,24,30,28,0,26,28,18,28,26,20,0,0,28,0,0,0,0,24,0,0,0,0,0,0,0,0
2,64,26,32,106,26,30,58,24,58,72,72,72,0,134,140,132,134,0,26,30,52,48,66,50,48,48,70,58,78,66,46,42,0,0,0,52,52,64,64,64,66,50,50,0,0,0,50,48,50,50,82,82,82,0,0,38,40,38,40,130,130,130,0,130,34,26,32,0,32,30,0,0,0,38,40,30,28,58,58,40,0,48,46,80,80,80,0,62,60,0,60,56,20,28,100,0,60,24,28,0,28,0,100,54,46,68,66,0,0,0,20,28,30,0,18,0,0,0,34,0,0,54,68,28,0,0,0,26,20,0,24,32,28,0,0,28,18,28,26,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,64,26,32,104,26,30,58,24,64,72,68,72,0,134,140,132,134,0,26,30,50,48,66,50,46,48,70,56,78,70,46,42,0,0,40,52,52,64,64,64,64,54,50,0,0,0,48,48,48,48,82,82,82,0,0,0,0,0,0,0,0,0,0,130,34,26,32,0,32,30,18,30,30,38,38,30,28,58,58,40,0,48,46,80,80,80,0,58,60,30,62,58,20,30,100,0,62,60,28,0,28,0,100,54,46,68,66,0,0,0,20,28,30,0,18,0,0,0,34,0,0,54,68,28,0,0,0,26,20,0,24,28,28,0,0,28,18,28,26,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,64,22,32,104,26,30,58,24,66,72,72,72,0,134,140,134,134,0,26,30,50,48,64,50,48,48,78,64,72,52,42,44,0,0,0,0,0,66,66,64,66,0,0,24,28,26,48,48,48,48,78,78,78,0,0,42,0,0,42,128,128,130,42,130,34,26,32,0,32,30,0,0,0,40,38,30,28,58,58,44,0,48,46,80,80,80,0,62,60,32,64,58,20,0,100,0,62,60,28,0,28,0,100,52,50,68,66,0,0,0,20,28,30,0,18,0,0,0,34,0,0,54,68,28,0,0,0,26,20,20,24,28,28,0,26,28,18,28,26,20,0,0,28,0,0,24,0,0,0,0,0,0,0,0,0,0
2,64,22,30,102,26,30,36,24,62,70,72,70,0,134,44,134,134,0,26,30,48,48,64,50,48,48,72,54,72,70,42,44,0,0,0,52,50,64,64,64,64,50,50,0,0,0,46,46,46,46,80,80,80,0,0,38,38,36,38,130,130,130,0,130,34,26,32,0,32,30,0,0,0,38,38,28,28,58,56,44,0,48,46,80,80,80,0,62,60,30,62,56,20,30,100,0,62,62,28,0,28,0,100,52,50,68,66,0,0,0,20,28,26,0,18,0,0,0,34,0,26,54,68,28,0,0,0,26,20,20,24,32,28,0,0,28,0,28,24,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,64,22,30,106,26,30,36,24,62,70,72,72,0,134,140,134,134,0,26,30,50,46,74,50,48,48,72,54,72,74,42,44,0,42,42,46,46,64,66,64,64,44,44,0,0,0,50,52,52,50,86,86,86,0,0,42,42,0,0,0,0,0,46,130,34,26,32,0,32,30,0,0,0,40,40,28,24,58,62,44,0,48,48,80,80,80,0,62,60,30,66,56,20,30,98,0,66,66,28,0,28,0,98,52,50,68,66,0,0,0,20,28,26,0,18,0,0,0,0,0,26,54,68,28,0,0,0,26,20,20,24,30,28,0,26,28,0,28,24,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,66,22,30,104,26,30,50,24,60,70,72,68,0,134,136,134,134,0,26,30,50,46,64,32,48,30,76,50,72,74,42,44,34,0,0,40,48,72,70,70,68,40,40,0,0,0,40,42,40,42,78,78,78,0,0,42,40,40,40,130,130,130,0,130,34,26,32,0,32,30,0,0,0,38,38,28,24,58,52,44,0,48,48,70,72,72,0,62,60,42,68,48,0,40,98,0,68,68,28,0,28,0,98,60,50,68,68,34,30,0,20,28,26,0,18,0,0,0,34,0,26,60,68,28,0,0,0,26,20,20,24,30,28,0,0,28,0,28,28,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,66,22,30,102,34,30,50,24,60,72,72,68,0,134,56,134,134,0,26,30,46,46,66,32,48,30,74,60,72,68,42,44,34,44,44,46,46,64,64,64,62,46,50,0,0,0,46,46,46,46,82,82,82,0,0,0,0,0,0,0,0,0,44,130,34,26,32,0,32,30,0,0,0,38,38,28,24,58,52,44,0,48,46,70,72,72,0,62,60,38,68,48,0,38,100,0,68,68,28,0,28,0,100,60,50,68,68,34,30,0,20,28,26,0,18,0,0,0,34,0,26,60,68,28,0,0,0,26,20,20,24,30,28,0,0,28,0,28,28,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2,66,22,30,102,34,30,50,24,60,72,72,72,0,134,138,134,134,0,26,0,46,50,54,32,48,30,72,50,72,70,36,38,34,46,48,0,40,62,64,62,62,0,0,30,30,28,46,46,46,46,76,78,78,0,0,42,44,42,42,128,128,128,46,128,34,26,32,0,32,30,0,0,0,36,38,28,30,58,52,40,0,48,46,70,72,72,0,62,60,38,62,48,0,40,98,0,62,62,28,0,28,0,98,58,50,68,68,34,30,0,20,28,26,0,0,0,0,0,34,0,24,60,68,28,0,0,0,26,20,20,24,32,28,0,0,28,0,28,26,20,0,0,28,0,0,24,0,0,0,0,0,0,0,0,0,0
2,64,22,30,102,32,30,50,24,60,72,72,72,0,134,138,134,134,0,26,0,44,50,70,32,52,52,76,64,72,70,36,38,34,44,0,46,48,72,70,70,70,48,46,0,0,0,46,44,44,44,80,80,80,0,0,42,40,40,42,0,0,0,0,130,34,26,32,0,30,30,0,0,0,38,38,28,30,58,52,40,0,48,46,70,72,72,0,62,60,34,62,52,0,0,98,0,62,62,28,0,28,0,98,58,50,60,60,34,30,0,20,28,26,0,0,0,0,0,22,0,30,58,60,28,0,0,0,26,20,20,24,32,28,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,64,20,30,96,32,30,50,24,60,72,72,72,0,134,138,134,134,0,26,0,50,48,68,52,52,54,78,66,72,70,36,38,34,42,42,44,44,68,72,72,70,46,44,34,32,30,44,44,46,46,84,84,84,0,0,0,0,0,0,0,0,0,0,130,34,26,32,0,30,30,0,0,0,38,42,28,30,58,52,40,0,40,42,70,72,72,0,62,60,38,70,52,0,38,96,0,68,70,0,0,28,24,96,60,50,60,60,34,30,0,20,28,26,0,0,0,0,0,22,0,30,60,60,28,0,0,0,26,20,20,0,30,28,0,20,0,0,0,30,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
2,64,20,30,96,32,30,60,24,60,72,72,72,0,0,138,134,134,0,26,0,50,48,68,52,52,54,78,66,72,50,36,38,34,0,0,48,48,66,66,66,66,48,48,32,0,0,46,46,46,46,86,84,86,24,0,42,40,40,42,130,130,130,44,132,34,26,32,0,30,30,0,0,0,38,36,28,30,58,60,40,0,40,42,70,72,72,0,60,60,38,70,60,0,0,96,0,68,70,28,0,28,24,96,60,50,60,60,34,30,0,20,28,26,0,0,0,0,0,22,0,30,60,60,28,0,0,0,22,20,20,24,30,28,0,0,0,0,0,26,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2,64,20,36,106,32,30,60,24,60,72,72,72,0,0,138,134,134,0,26,0,46,48,52,52,52,54,72,60,72,50,36,38,34,44,44,50,50,70,66,70,68,48,50,0,0,0,44,44,44,44,88,88,88,0,0,38,0,0,0,0,0,0,42,130,32,26,32,0,30,30,0,0,0,36,36,28,30,0,60,40,0,40,42,70,72,72,0,62,60,38,70,60,0,38,102,0,68,70,28,0,28,20,102,60,50,60,60,34,30,0,20,28,26,0,0,0,0,0,22,0,30,60,60,28,0,0,0,22,20,20,24,30,28,0,0,0,0,0,26,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2,60,20,36,92,32,30,60,24,60,72,72,72,0,0,134,132,134,0,26,0,58,48,56,52,52,54,76,60,72,50,44,44,34,0,0,48,46,68,70,68,68,50,48,32,32,32,46,46,46,44,84,84,84,0,0,50,0,48,46,130,130,130,44,130,22,26,32,0,30,30,0,0,0,36,36,26,30,0,60,40,0,40,42,80,74,74,0,52,60,32,68,60,0,30,94,0,68,68,28,0,28,20,94,60,58,66,66,34,30,0,20,28,26,0,0,0,0,0,22,0,30,60,66,28,0,0,0,22,20,20,24,30,28,0,0,0,0,0,26,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2,60,20,36,102,30,30,60,24,60,72,72,72,0,0,134,132,134,0,26,0,50,48,52,52,52,54,44,56,66,50,44,44,34,44,46,46,48,72,72,70,70,48,48,0,0,0,44,44,42,44,82,82,82,0,0,0,0,0,0,0,0,0,46,130,22,36,32,0,30,30,24,24,22,40,38,26,30,0,60,40,0,40,42,80,74,74,0,56,64,32,60,52,0,32,98,0,62,62,28,32,28,20,98,60,58,66,66,34,30,0,20,28,26,22,0,0,0,0,22,0,30,60,66,28,0,0,0,22,20,20,24,30,28,0,0,0,0,0,26,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
