room_num,ec:8c:a2:f2:7a:b8,fa:8f:ca:54:a2:6d,74:3e:2b:7d:04:d8,74:3e:2b:7d:79:b8,74:3e:2b:be:1f:e8,74:3e:2b:be:1f:e2,74:3e:2b:3d:6d:48,14:2d:27:37:99:60,74:3e:2b:be:9d:68,74:3e:2b:3e:9d:68,74:3e:2b:7e:9d:68,74:3e:2b:be:9d:62,74:3e:2b:7e:88:28,74:3e:2b:be:9c:d2,74:3e:2b:be:9c:d8,74:3e:2b:7e:9c:d8,74:3e:2b:3e:9c:d8,74:3e:2b:be:88:22,74:3e:2b:be:88:28,74:3e:2b:3e:88:28,66:eb:8c:0b:20:6e,74:3e:2b:7d:86:b8,74:3e:2b:bd:7e:18,74:3e:2b:bc:d4:22,74:3e:2b:7c:d4:28,74:3e:2b:3c:d4:28,fa:8f:ca:76:7d:4c,30:46:9a:fb:c5:a1,74:3e:2b:be:c7:18,40:a8:f0:6b:41:44,74:3e:2b:7c:d2:d8,74:3e:2b:3c:d2:d8,fa:8f:ca:52:95:af,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,ec:8c:a2:b2:7a:bc,ec:8c:a2:f2:7a:bc,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:7e:9d:6c,74:3e:2b:3e:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:bd:04:dc,74:3e:2b:3d:04:dc,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:bd:6d:4c,74:3e:2b:7e:9c:dc,de:9f:db:91:0e:dd,74:3e:2b:bd:6f:88,74:3e:2b:7d:6f:88,74:3e:2b:3d:6f:88,74:3e:2b:7e:1f:e8,74:3e:2b:3e:1f:e8,74:3e:2b:bc:d2:dc,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,74:3e:2b:7c:b6:88,74:3e:2b:3c:b6:88,74:3e:2b:bd:85:a2,74:3e:2b:bd:6d:42,74:3e:2b:bc:d2:d2,74:3e:2b:7d:04:dc,74:3e:2b:bd:86:b2,74:3e:2b:3d:86:b8,74:3e:2b:be:c7:12,74:3e:2b:7e:c7:18,74:3e:2b:3e:c7:18,74:3e:2b:fe:1f:ec,74:3e:2b:7c:fb:78,74:3e:2b:3d:85:a8,74:3e:2b:bc:fb:7c,74:3e:2b:3d:7e:18,74:3e:2b:7d:6d:48,f8:f5:32:28:2d:c0,74:3e:2b:7c:fb:7c,74:3e:2b:bd:79:b2,3c:17:10:94:eb:8e,74:3e:2b:bd:7e:12,74:3e:2b:7d:7e:18,74:3e:2b:be:a3:38,74:3e:2b:bd:6f:82,74:3e:2b:bc:b6:82,b8:ee:0e:d6:53:72,74:3e:2b:3d:79:b8,74:3e:2b:3c:fb:78,32:cd:a7:fc:3b:2b,ec:8c:a2:b2:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:bd:6e:62,74:3e:2b:7d:6e:68,74:3e:2b:3d:6e:68,2c:30:33:f8:b8:b9,74:3e:2b:bd:04:d2,74:3e:2b:3d:04:d8,74:3e:2b:7c:d2:dc,a8:9a:93:8a:84:7e,74:3e:2b:3c:d2:dc,b4:2a:0e:10:47:0a,78:29:ed:19:cb:ef,74:3e:2b:bd:6e:68,58:20:b1:3c:74:1f,b4:2a:0e:c7:0f:ae,74:3e:2b:bc:fb:72,ec:8c:a2:72:7a:b8,c8:3a:35:90:b2:11,10:86:8c:18:48:e8,78:29:ed:4c:b2:51,2c:30:33:ff:a5:f9,74:3e:2b:be:a3:32,a0:8c:fd:6c:7d:10,58:90:43:45:2b:e4,74:3e:2b:3e:a3:38,30:46:9a:fb:c5:a3,74:3e:2b:be:c7:58,e6:f5:32:28:2d:c3,74:3e:2b:bc:b6:8c
1,84,30,44,66,46,0,0,0,52,54,54,54,0,116,118,116,116,0,22,0,64,58,42,0,36,0,88,32,64,62,30,40,0,0,0,60,60,70,70,70,70,60,60,0,0,0,36,36,38,36,62,60,62,30,26,0,0,0,0,0,0,0,18,98,20,0,0,0,0,0,22,30,30,0,0,24,0,60,0,38,0,52,54,62,62,62,0,34,60,26,46,0,0,0,76,0,44,46,0,0,26,24,76,42,26,86,86,30,34,34,50,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,44,66,0,0,0,0,52,52,52,54,0,116,118,116,116,0,30,0,72,58,42,0,36,0,84,54,64,72,30,40,0,0,0,60,60,70,72,72,72,60,60,30,30,30,36,36,36,36,62,62,62,0,0,30,30,30,28,0,0,0,0,98,22,0,0,0,0,0,24,30,30,0,0,24,0,60,0,38,0,52,54,62,62,62,0,34,60,26,46,0,0,28,76,0,44,46,0,0,26,24,76,42,26,86,86,30,34,34,50,38,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,44,66,0,0,0,0,46,52,52,54,0,116,118,116,116,26,18,26,72,58,42,34,36,0,86,54,64,70,30,40,0,0,0,60,60,70,70,72,70,60,60,32,32,30,36,36,34,34,62,62,64,24,24,26,28,28,30,0,0,0,20,96,22,0,0,0,0,0,24,0,0,28,28,0,0,60,0,0,24,52,54,62,62,62,0,34,60,26,46,0,0,26,76,0,44,46,0,0,0,24,76,42,26,86,86,30,34,34,50,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,44,66,0,0,0,0,46,52,52,54,0,116,116,116,116,32,34,26,70,58,42,34,36,32,86,54,60,72,30,40,0,0,0,60,60,70,70,70,70,60,60,28,28,30,36,38,38,36,60,62,62,24,24,30,30,30,0,98,98,98,0,98,22,0,0,0,0,0,0,0,0,28,28,0,0,60,0,0,24,52,54,62,62,62,0,34,60,0,46,0,0,0,76,0,44,46,0,0,0,24,76,42,26,86,86,30,34,34,50,38,36,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,44,66,26,30,0,0,46,52,52,54,0,116,114,116,116,32,34,26,70,58,42,32,36,32,92,54,60,70,30,40,0,0,0,60,60,70,72,70,70,60,60,28,28,28,36,38,38,36,62,62,62,0,0,28,30,28,30,98,98,98,0,98,22,32,0,0,26,30,24,0,0,28,28,0,0,60,36,0,0,52,54,62,62,62,0,34,60,26,46,30,0,0,76,0,44,46,0,0,0,24,76,42,26,86,86,30,34,34,50,38,36,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,42,66,26,30,0,0,46,52,52,54,0,116,116,116,116,32,34,26,70,58,42,32,36,32,92,54,60,78,0,0,0,0,0,60,60,72,72,72,72,60,60,28,30,28,36,36,36,36,60,62,62,26,26,28,30,28,30,0,0,0,18,98,22,32,0,0,26,30,24,30,30,26,28,0,0,60,36,0,24,52,54,62,62,62,0,34,60,26,46,30,0,26,76,0,44,46,0,0,0,24,76,42,26,86,86,30,34,34,50,38,36,0,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,42,66,26,30,0,0,46,52,52,54,0,116,114,116,116,32,34,26,72,58,42,32,38,32,92,54,60,78,0,0,0,0,0,60,60,74,72,74,74,60,58,0,0,0,38,36,36,36,60,60,60,26,26,30,32,30,28,0,0,0,22,98,22,32,0,0,26,30,20,0,0,28,28,0,0,60,36,0,24,52,54,62,62,62,0,34,60,28,46,30,0,26,76,0,44,46,0,0,0,24,76,42,26,86,86,30,34,34,50,38,36,0,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,42,66,26,30,0,0,50,54,54,54,0,116,116,116,116,32,34,26,72,58,42,32,38,32,92,54,58,70,0,0,0,0,0,60,60,74,72,72,74,60,60,0,0,0,38,38,36,36,58,60,60,0,26,28,30,28,30,98,98,98,0,98,22,32,0,0,26,30,24,0,0,0,0,0,0,60,38,0,0,52,54,62,0,62,0,34,60,0,46,30,0,0,76,0,0,46,0,0,0,24,76,42,26,86,86,30,34,34,50,38,36,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,42,66,26,38,0,0,50,54,54,54,0,116,118,116,116,32,34,26,72,36,42,32,38,32,90,54,58,76,0,0,0,0,0,60,60,68,68,68,68,60,60,28,30,30,36,36,36,36,60,62,60,26,26,30,30,30,30,0,0,0,18,98,22,32,0,0,26,30,22,28,30,28,28,0,0,60,38,0,24,52,54,0,0,0,0,36,60,28,46,30,0,26,76,0,0,46,0,0,0,0,76,42,26,86,86,30,34,34,50,38,36,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,42,66,26,38,0,0,48,54,54,54,0,116,116,116,116,32,34,26,70,36,42,32,38,34,88,54,58,76,0,0,0,0,0,60,60,72,72,72,72,60,60,0,0,0,36,36,38,0,60,60,62,24,0,30,32,30,30,0,0,0,0,98,22,32,0,0,26,30,24,28,30,28,30,0,0,60,38,0,0,52,54,0,0,0,0,34,60,26,0,30,0,26,0,0,0,0,0,0,0,0,0,42,26,0,86,30,34,34,50,38,36,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,30,42,66,26,38,0,0,52,54,54,54,0,116,116,116,116,32,34,26,70,36,42,32,38,32,88,54,66,78,0,0,0,0,0,60,60,70,70,68,68,60,60,30,30,30,36,34,36,36,60,60,60,26,24,28,30,28,28,0,0,0,20,98,22,32,0,0,26,30,0,28,26,28,28,0,0,0,38,0,26,52,54,0,0,0,0,34,0,26,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,0,50,38,36,0,18,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,42,66,26,38,0,0,48,54,54,54,0,116,118,116,116,32,32,26,70,36,42,32,38,32,88,54,66,76,0,0,0,0,0,60,60,70,70,70,70,60,60,0,0,0,34,34,34,34,60,60,60,24,24,30,30,30,30,0,0,0,18,98,22,32,0,0,26,30,22,0,0,28,28,0,0,0,38,0,24,52,54,0,0,0,0,34,0,26,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,38,36,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,42,66,26,38,0,0,50,54,54,54,0,116,118,116,116,32,32,26,70,36,42,32,38,32,88,54,66,78,0,0,0,0,0,60,60,70,70,70,70,60,60,32,30,30,34,36,34,34,60,60,60,26,24,0,0,0,0,0,0,0,18,98,22,32,0,0,26,30,22,0,0,0,0,0,0,0,38,0,26,52,54,0,0,0,0,34,0,26,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,42,66,26,38,0,0,50,54,54,54,0,116,118,116,116,32,32,26,66,36,42,32,38,32,86,54,66,74,0,0,0,0,0,60,60,70,70,70,70,60,60,0,0,0,36,34,36,34,60,60,60,26,0,28,0,30,0,0,0,0,0,98,22,32,0,0,26,30,20,26,28,28,28,0,0,0,38,0,0,52,54,0,0,0,0,36,0,26,0,30,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,42,66,26,38,0,0,50,54,54,54,0,116,116,116,116,32,32,26,66,36,0,32,38,32,86,54,66,78,0,0,0,0,0,60,60,70,70,72,70,60,60,0,0,0,32,32,0,34,58,60,58,24,24,30,30,30,0,0,0,0,0,98,22,32,0,0,26,30,20,0,0,0,0,0,0,0,38,0,26,52,54,0,0,0,0,36,0,26,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,26,38,0,0,48,54,30,32,0,116,118,116,116,36,32,26,70,36,0,32,38,32,92,54,66,78,0,0,0,0,0,60,60,72,74,72,74,60,60,0,0,0,34,34,34,36,58,58,58,24,26,30,28,28,30,0,0,0,0,98,22,32,0,0,26,30,18,0,0,28,32,0,0,0,38,0,26,0,0,0,0,0,0,28,0,26,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,26,38,0,22,48,54,30,32,0,116,116,116,116,28,20,26,68,36,0,32,38,32,92,54,66,62,0,0,0,0,0,60,60,72,70,72,72,60,60,0,0,0,36,36,36,36,60,58,58,26,26,30,30,30,28,98,98,98,0,98,22,22,0,0,26,30,0,0,0,30,30,0,0,0,38,0,24,0,0,0,0,0,0,28,0,28,0,30,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,26,38,0,22,48,54,30,32,0,116,114,116,116,34,34,26,72,36,34,32,38,34,92,54,50,76,0,0,0,0,0,60,60,74,74,74,74,60,60,0,0,0,36,34,36,36,60,60,60,24,26,32,28,30,30,98,98,98,24,98,18,22,0,0,26,30,0,0,0,0,0,20,22,0,38,0,24,0,0,0,0,0,0,36,0,0,0,30,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,26,38,0,22,20,54,30,32,0,116,114,116,116,34,34,26,72,36,34,32,38,34,92,0,50,78,34,0,36,0,0,60,60,74,74,74,74,60,60,0,0,0,34,34,34,34,60,62,60,24,24,30,30,28,28,98,98,98,24,98,18,22,0,0,26,40,0,30,30,0,28,20,22,0,38,38,26,0,0,0,0,0,0,36,0,0,0,30,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,44,38,40,22,50,54,30,32,0,116,114,116,116,34,34,0,74,36,42,32,38,34,92,50,50,76,30,30,36,0,0,60,60,72,72,72,72,60,60,0,0,0,0,0,0,0,60,60,60,24,0,30,30,32,30,98,98,98,24,98,18,22,0,0,36,38,0,0,0,30,28,20,28,60,38,38,0,0,0,0,0,0,0,36,60,0,0,30,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,44,38,40,22,50,54,30,32,0,116,116,116,116,34,34,0,72,36,40,32,38,34,86,48,50,76,30,30,40,0,0,60,60,70,70,70,70,60,60,0,0,0,34,34,36,36,62,60,62,24,0,30,28,32,30,98,98,98,26,98,34,22,0,0,36,38,0,0,0,0,0,20,28,60,38,36,0,0,0,0,0,0,0,38,60,0,0,30,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,44,38,40,22,46,54,30,32,0,116,116,116,116,34,34,0,72,36,40,0,34,34,88,36,50,72,30,30,40,0,0,60,60,70,70,70,72,60,60,32,32,32,36,36,36,36,62,60,62,26,26,30,30,30,30,98,98,98,22,98,22,22,0,0,36,38,0,30,30,0,0,20,28,60,38,36,24,0,0,0,0,0,0,38,60,0,0,0,18,0,0,0,0,0,24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,26,30,34,22,46,54,30,32,0,116,116,116,116,34,30,0,72,52,40,0,34,34,88,48,50,74,26,28,40,0,0,60,60,70,68,70,70,60,60,32,32,32,36,36,34,36,62,62,62,24,22,24,30,30,0,98,98,98,0,98,22,22,0,0,28,38,0,0,0,30,28,20,28,60,36,32,0,54,52,0,0,0,0,30,60,0,0,28,18,0,0,0,0,0,24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,26,30,34,22,46,54,30,32,0,116,116,116,116,34,30,0,70,52,40,0,34,34,88,48,50,96,34,28,34,0,0,60,60,70,70,70,70,60,60,0,0,0,38,36,38,38,62,62,62,26,26,30,0,30,30,96,98,98,24,98,22,22,0,0,28,38,0,0,0,28,24,20,28,60,40,40,24,54,52,0,0,0,0,30,60,0,0,28,18,0,0,0,0,0,24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,26,30,36,22,46,54,30,32,0,116,112,116,116,34,30,0,68,52,40,0,34,34,88,46,50,74,34,28,36,0,0,60,60,68,70,70,70,60,60,30,30,32,38,38,38,38,62,62,60,24,0,30,30,30,28,98,98,98,22,98,22,22,0,0,28,38,0,30,30,28,28,20,22,60,34,40,0,54,52,0,0,0,0,30,60,24,0,40,18,26,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,44,38,36,22,46,54,30,32,0,116,116,116,116,34,30,0,68,52,40,0,34,34,86,46,50,76,34,28,36,0,0,60,60,70,70,70,70,60,60,0,0,0,38,36,36,38,62,62,62,24,0,30,32,32,30,98,98,98,0,98,22,26,0,0,40,36,0,28,28,28,30,24,22,60,34,40,26,54,52,0,0,0,0,30,60,26,0,40,18,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,66,44,38,32,22,48,54,30,32,0,116,118,116,116,34,30,0,72,52,40,0,34,34,86,46,50,74,34,30,32,0,0,60,58,70,68,68,68,60,60,30,32,28,34,36,36,36,64,64,62,0,26,32,30,32,32,98,98,98,22,98,22,26,0,0,40,36,0,30,30,28,30,24,22,60,34,40,0,54,52,0,0,0,18,30,60,24,0,40,18,24,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,68,44,38,32,22,48,54,30,32,32,118,118,116,116,32,34,36,70,52,40,0,34,34,90,46,50,76,34,30,32,0,0,60,60,70,70,70,70,60,60,0,0,0,38,38,38,38,60,60,60,0,0,32,32,30,30,98,98,98,0,98,22,26,0,0,40,26,0,0,0,0,0,24,22,60,34,40,24,54,52,0,0,0,0,30,60,0,0,40,18,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,68,44,38,38,22,50,54,30,32,32,118,116,116,116,32,34,36,70,52,40,0,34,32,90,48,34,76,34,30,32,0,0,58,58,68,70,68,68,60,58,32,32,32,38,38,38,38,58,60,58,26,24,28,28,28,30,98,100,100,24,100,22,26,0,0,40,38,0,30,30,30,28,24,22,60,40,40,26,54,52,0,0,0,0,30,60,0,0,32,18,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,68,34,26,38,22,50,54,30,32,26,118,112,116,116,26,24,24,72,52,40,0,34,32,92,48,34,74,34,30,32,0,0,60,60,70,70,70,68,60,60,0,0,0,38,38,38,38,58,58,58,24,26,30,30,28,30,98,98,98,0,98,22,26,0,0,40,38,18,0,0,28,28,24,22,60,34,40,24,54,52,0,0,0,0,30,60,0,0,28,18,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,68,34,26,38,22,52,54,30,54,26,116,116,116,116,26,24,24,72,52,40,0,34,32,92,48,34,74,34,30,32,0,0,58,58,70,70,72,70,58,58,32,30,30,38,38,38,38,60,60,62,26,24,28,30,30,28,0,0,0,0,98,22,26,0,0,40,38,20,32,30,30,28,24,22,60,34,40,26,54,52,0,0,0,0,30,60,26,0,28,18,28,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,44,68,34,26,38,22,50,54,54,54,26,116,118,116,116,26,24,24,72,52,40,0,34,32,90,48,34,76,34,30,32,0,0,58,60,70,70,70,70,58,58,32,32,30,38,38,38,38,60,60,58,24,26,30,30,28,28,0,0,0,0,98,22,26,0,0,40,38,22,28,30,28,30,24,22,60,34,40,24,46,46,0,0,0,0,30,60,26,0,28,18,26,0,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,80,0,0,64,34,26,38,22,50,54,54,54,26,116,118,116,116,26,24,24,72,42,40,0,34,32,88,48,66,78,34,30,32,0,0,58,58,70,72,72,72,58,58,0,0,0,36,36,38,36,62,60,60,0,0,0,0,0,0,0,0,0,0,98,22,26,0,0,40,38,0,28,28,28,0,24,22,60,34,40,0,48,46,0,0,0,0,36,60,0,0,28,18,0,0,0,0,0,26,0,28,0,0,0,0,0,0,36,34,34,28,0,0,0,0,0,20,0,0,22,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0
1,80,26,0,64,34,26,38,0,50,54,54,54,26,116,114,116,116,26,24,24,72,42,40,0,34,32,88,48,66,72,34,30,32,0,0,56,56,70,70,70,70,56,54,32,30,30,38,38,38,38,60,60,60,0,0,0,0,0,0,0,0,0,0,98,22,26,0,0,40,38,0,0,0,28,30,24,22,60,34,40,0,48,48,0,0,0,0,28,60,26,0,28,18,0,0,0,0,0,26,0,28,0,0,0,32,86,84,32,34,34,26,0,0,0,0,0,20,0,0,22,20,32,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,26,0,64,34,26,38,24,50,54,54,54,26,116,112,116,116,26,24,24,72,42,40,0,34,32,88,48,66,72,34,30,32,0,0,58,58,72,72,74,72,56,56,32,32,32,36,38,38,36,60,60,62,0,0,0,0,0,0,0,0,0,0,98,22,26,0,0,40,38,0,0,0,28,28,24,22,60,34,40,0,48,48,0,0,0,0,38,60,28,0,28,18,28,0,0,0,0,26,0,28,0,0,40,36,80,80,30,36,34,24,0,22,0,0,0,20,0,28,22,20,32,80,0,0,0,0,0,0,0,0,0,0,0,0
1,84,26,0,64,34,26,38,24,50,54,54,54,26,116,114,116,116,26,32,24,66,42,40,0,34,32,88,48,68,78,34,30,32,0,0,54,52,70,72,70,70,52,52,0,0,0,36,36,36,38,60,60,62,0,0,0,0,0,0,0,0,0,0,98,22,26,0,0,40,38,0,30,28,28,28,24,22,60,34,40,0,48,48,0,0,0,0,32,60,28,0,28,18,26,0,0,0,0,26,0,28,0,0,30,36,86,80,30,36,34,24,0,22,0,0,0,20,0,28,22,20,30,88,0,0,0,0,0,0,0,0,0,0,0,0
1,82,28,0,64,34,26,38,24,50,54,54,54,26,116,114,116,116,26,32,24,66,38,40,0,34,32,88,48,68,74,34,30,32,0,0,54,54,72,68,70,68,56,54,30,30,30,36,36,36,38,60,60,60,0,0,30,0,0,0,0,0,0,0,98,22,26,0,0,40,38,0,28,28,30,28,24,22,62,34,40,0,50,48,0,0,0,0,32,60,26,0,28,18,26,0,0,0,0,26,0,28,0,0,42,36,80,80,30,32,36,26,24,22,0,0,0,20,0,28,22,20,30,80,0,0,0,0,0,0,0,0,0,0,0,0
1,86,28,0,64,34,26,38,24,50,54,54,54,26,116,116,116,116,26,32,24,66,38,0,0,34,32,92,48,56,78,34,30,32,0,0,52,52,70,70,70,72,52,50,28,30,28,38,36,36,38,62,60,60,0,0,32,30,0,0,0,0,0,0,98,22,26,0,0,40,38,0,0,0,28,28,24,22,62,34,40,0,50,48,0,0,0,0,36,60,0,0,28,18,0,0,0,0,0,26,0,28,0,0,42,36,84,86,30,32,28,30,24,22,0,0,0,20,0,28,22,20,30,86,0,0,0,0,0,0,0,0,0,0,0,0
1,84,28,0,64,34,26,38,24,50,54,54,54,26,116,116,116,116,26,32,24,72,38,0,0,0,32,92,48,56,78,34,30,32,0,0,54,54,70,72,72,70,54,52,30,30,30,38,38,38,38,60,60,60,0,0,32,0,0,0,0,0,0,0,98,0,26,0,0,40,38,0,30,30,28,28,24,22,62,34,40,0,50,48,0,0,0,0,40,60,28,0,28,0,26,0,0,0,0,26,0,28,0,0,42,36,84,86,30,32,28,30,24,22,0,0,0,20,0,28,0,20,30,80,0,0,0,0,0,0,0,0,0,0,0,0
1,84,28,50,64,34,26,38,24,50,54,54,54,26,116,116,116,116,26,32,24,72,38,36,0,0,32,92,48,56,76,34,30,32,0,0,54,54,70,70,72,70,56,54,0,0,0,36,34,34,36,58,58,60,0,0,0,0,0,0,0,0,0,0,98,0,26,0,0,40,38,0,28,30,30,30,24,22,62,34,40,0,50,48,0,0,0,0,34,60,26,0,28,0,28,0,0,0,0,26,0,28,0,0,36,36,84,86,32,32,34,22,40,40,0,0,0,20,0,28,0,20,30,80,0,0,0,0,0,0,0,0,0,0,0,0
1,84,28,50,64,34,26,38,22,50,54,54,54,26,116,114,116,116,26,32,24,64,40,36,0,0,32,92,48,58,74,0,30,32,0,0,60,60,68,68,68,68,60,60,30,30,30,34,34,34,34,60,60,62,0,0,0,0,0,0,0,0,0,0,98,0,26,0,0,40,38,0,28,30,28,28,24,22,62,34,0,0,50,50,0,0,0,0,34,60,26,0,28,0,26,0,0,0,0,26,0,28,0,0,36,36,84,86,32,32,34,20,40,40,0,0,0,20,0,28,0,20,30,80,0,0,0,0,0,0,0,0,0,0,0,0
1,84,28,48,64,34,26,38,22,50,54,54,54,26,116,116,116,116,26,34,24,64,54,36,0,0,32,92,48,58,76,0,30,32,0,0,54,54,68,68,66,66,54,52,30,30,32,36,36,34,36,62,60,60,0,0,0,0,0,0,0,0,0,0,98,0,26,0,0,40,38,0,26,28,28,28,24,0,62,34,0,0,54,52,0,0,0,0,34,60,26,0,28,0,26,0,0,0,0,0,0,28,0,0,36,36,84,86,36,32,36,20,40,40,0,0,0,20,0,30,0,20,30,80,0,0,0,0,0,0,0,0,0,0,0,0
1,84,28,48,64,34,26,38,22,50,54,54,54,26,116,112,116,116,26,32,24,66,54,34,0,0,32,94,48,56,76,0,30,32,0,0,54,54,68,68,68,70,54,52,30,32,30,34,36,34,36,60,60,60,26,0,0,0,0,0,0,0,0,0,98,0,0,0,0,40,38,0,32,28,28,28,0,0,62,34,0,0,54,52,0,0,0,0,42,60,24,0,28,0,28,0,0,0,0,0,0,0,0,0,36,30,84,86,36,32,32,26,26,40,0,0,0,20,0,30,0,20,30,80,0,0,0,0,0,0,0,0,0,0,0,0
